step,eval_reward
9680,-1.0
9681,-1.0
9682,-1.0
9683,-1.0
9684,-1.0
9685,-1.0
9686,-1.0
9687,-1.0
9688,-1.0
9689,-1.0
9690,-1.0
9691,-1.0
9692,-1.0
9693,-1.0
9694,-1.0
9695,-1.0
9696,-1.0
9697,-1.0
9698,-1.0
9699,-1.0
9700,-1.0
9701,-1.0
9702,-1.0
9703,-1.0
9704,-1.0
9705,-1.0
9706,-1.0
9707,-1.0
9708,-1.0
9709,-1.0
9710,-1.0
9711,-1.0
9712,-1.0
9713,-1.0
9714,-1.0
9715,-1.0
9716,-1.0
9717,-1.0
9718,-1.0
9719,-1.0
9720,-1.0
9721,-1.0
9722,-1.0
9723,-1.0
9724,-1.0
9725,-1.0
9726,-1.0
9727,-1.0
9728,-1.0
9729,-1.0
9730,-1.0
9731,-1.0
9732,-1.0
9733,-1.0
9734,-1.0
9735,-1.0
9736,-1.0
9737,-1.0
9738,-1.0
9739,-1.0
9740,-1.0
9741,-1.0
9742,-1.0
9743,-1.0
9744,-1.0
9745,-1.0
9746,-1.0
9747,-1.0
9748,-1.0
9749,-1.0
9750,-1.0
9751,-1.0
9752,-1.0
9753,-1.0
9754,-1.0
9755,-1.0
9756,-1.0
9757,-1.0
9758,-1.0
9759,-1.0
9760,-1.0
9761,-1.0
9762,-1.0
9763,-1.0
9764,-1.0
9765,-1.0
9766,-1.0
9767,-1.0
9768,-1.0
9769,-1.0
9770,-1.0
9771,-1.0
9772,-1.0
9773,-1.0
9774,-1.0
9775,-1.0
9776,-1.0
9777,-1.0
9778,-1.0
9779,-1.0
9780,-1.0
9781,-1.0
9782,-1.0
9783,-1.0
9784,-1.0
9785,-1.0
9786,-1.0
9787,-1.0
9788,-1.0
9789,-1.0
9790,-1.0
9791,-1.0
9792,-1.0
9793,-0.7777778
9794,-0.7777778
9795,-0.7777778
9796,-0.7777778
9797,-0.7777778
9798,-0.7777778
9799,-0.7777778
9800,-0.7777778
9801,-0.7777778
9802,-0.7777778
9803,-0.7777778
9804,-0.7777778
9805,-0.7777778
9806,-0.7777778
9807,-0.7777778
9808,-0.7777778
9809,-0.7777778
9810,-0.7777778
9811,-0.7777778
9812,-0.7777778
9813,-0.7777778
9814,-0.7777778
9815,-0.7777778
9816,-0.7777778
9817,-0.7777778
9818,-0.7777778
9819,-0.7777778
9820,-0.7777778
9821,-0.7777778
9822,-0.7777778
9823,-0.7777778
9824,-0.7777778
9825,-0.7777778
9826,-0.7777778
9827,-0.7777778
9828,-0.7777778
9829,-0.7777778
9830,-0.7777778
9831,-0.7777778
9832,-0.7777778
9833,-0.7777778
9834,-0.7777778
9835,-0.7777778
9836,-0.7777778
9837,-0.7777778
9838,-0.7777778
9839,-0.7777778
9840,-0.7777778
9841,-0.7777778
9842,-0.7777778
9843,-0.7777778
9844,-0.7777778
9845,-0.7777778
9846,-0.7777778
9847,-0.7777778
9848,-0.7777778
9849,-0.7777778
9850,-0.7777778
9851,-0.7777778
9852,-0.7777778
9853,-0.7777778
9854,-0.7777778
9855,-0.7777778
9856,-0.7777778
9857,-0.7777778
9858,-0.7777778
9859,-0.7777778
9860,-0.7777778
9861,-0.7777778
9862,-0.7777778
9863,-0.7777778
9864,-0.7777778
9865,-0.7777778
9866,-0.7777778
9867,-0.7777778
9868,-0.7777778
9869,-0.7777778
9870,-0.7777778
9871,-0.7777778
9872,-0.7777778
9873,-0.7777778
9874,-0.7777778
9875,-0.7777778
9876,-0.7777778
9877,-0.7777778
9878,-0.7777778
9879,-0.7777778
9880,-0.7777778
9881,-0.7777778
9882,-0.7777778
9883,-0.7777778
9884,-0.7777778
9885,-0.7777778
9886,-0.7777778
9887,-0.7777778
9888,-0.7777778
9889,-0.7777778
9890,-0.7777778
9891,-0.7777778
9892,-0.7777778
9893,-0.7777778
9894,-0.7777778
9895,-0.7777778
9896,-0.7777778
9897,-0.7777778
9898,-0.7777778
9899,-0.7777778
9900,-0.7777778
9901,-0.7777778
9902,-0.7777778
9903,-0.7777778
9904,-0.7777778
9905,-0.7777778
9906,-0.7777778
9907,-0.7777778
9908,-0.7777778
9909,-0.7777778
9910,-0.7777778
9911,-0.7777778
9912,-0.7777778
9913,-0.7777778
9914,-0.7777778
9915,-0.7777778
9916,-0.7777778
9917,-0.7777778
9918,-0.7777778
9919,-0.7777778
9920,-0.7777778
9921,-0.7777778
9922,-0.7777778
9923,-0.7777778
9924,-0.7777778
9925,-0.7777778
9926,-0.7777778
9927,-0.7777778
9928,-0.7777778
9929,-0.7777778
9930,-0.7777778
9931,-0.7777778
9932,-0.7777778
9933,-0.7777778
9934,-0.7777778
9935,-0.7777778
9936,-0.7777778
9937,-0.7777778
9938,-0.7777778
9939,-0.7777778
9940,-0.7777778
9941,-0.7777778
9942,-0.7777778
9943,-0.7777778
9944,-0.7777778
9945,-0.7777778
9946,-0.7777778
9947,-0.7777778
9948,-0.7777778
9949,-0.7777778
9950,-0.7777778
9951,-0.7777778
9952,-0.7777778
9953,-0.7777778
9954,-0.7777778
9955,-0.7777778
9956,-0.7777778
9957,-0.7777778
9958,-0.7777778
9959,-0.7777778
9960,-0.7777778
9961,-0.7777778
9962,-0.7777778
9963,-0.7777778
9964,-0.7777778
9965,-0.7777778
9966,-0.7777778
9967,-0.7777778
9968,-0.7777778
9969,-0.7777778
9970,-0.7777778
9971,-0.7777778
9972,-0.7777778
9973,-0.7777778
9974,-0.7777778
9975,-0.7777778
9976,-0.7777778
9977,-0.7777778
9978,-0.7777778
9979,-0.7777778
9980,-0.7777778
9981,-0.7777778
9982,-0.7777778
9983,-0.7777778
9984,-0.7777778
9985,-0.7777778
9986,-0.7777778
9987,-0.7777778
9988,-0.7777778
9989,-0.7777778
9990,-0.7777778
9991,-0.7777778
9992,-0.7777778
9993,-0.7777778
9994,-0.7777778
9995,-0.7777778
9996,-0.7777778
9997,-0.7777778
9998,-0.7777778
9999,-0.7777778
10000,-0.7777778
10001,-0.7777778
10002,-0.7777778
10003,-0.7777778
10004,-0.7777778
10005,-0.7777778
10006,-0.7777778
10007,-0.7777778
10008,-0.7777778
10009,-0.7777778
10010,-0.7777778
10011,-0.7777778
10012,-0.7777778
10013,-0.7777778
10014,-0.7777778
10015,-0.7777778
10016,-0.7777778
10017,-1.0
10018,-1.0
10019,-1.0
10020,-1.0
10021,-1.0
10022,-1.0
10023,-1.0
10024,-1.0
10025,-1.0
10026,-1.0
10027,-1.0
10028,-1.0
10029,-1.0
10030,-1.0
10031,-1.0
10032,-1.0
10033,-1.0
10034,-1.0
10035,-1.0
10036,-1.0
10037,-1.0
10038,-1.0
10039,-1.0
10040,-1.0
10041,-1.0
10042,-1.0
10043,-1.0
10044,-1.0
10045,-1.0
10046,-1.0
10047,-1.0
10048,-1.0
10049,-0.7777778
10050,-0.7777778
10051,-0.7777778
10052,-0.7777778
10053,-0.7777778
10054,-0.7777778
10055,-0.7777778
10056,-0.7777778
10057,-0.7777778
10058,-0.7777778
10059,-0.7777778
10060,-0.7777778
10061,-0.7777778
10062,-0.7777778
10063,-0.7777778
10064,-0.7777778
10065,-0.7777778
10066,-0.7777778
10067,-0.7777778
10068,-0.7777778
10069,-0.7777778
10070,-0.7777778
10071,-0.7777778
10072,-0.7777778
10073,-0.7777778
10074,-0.7777778
10075,-0.7777778
10076,-0.7777778
10077,-0.7777778
10078,-0.7777778
10079,-0.7777778
10080,-0.7777778
10081,-1.0
10082,-1.0
10083,-1.0
10084,-1.0
10085,-1.0
10086,-1.0
10087,-1.0
10088,-1.0
10089,-1.0
10090,-1.0
10091,-1.0
10092,-1.0
10093,-1.0
10094,-1.0
10095,-1.0
10096,-1.0
10097,-1.0
10098,-1.0
10099,-1.0
10100,-1.0
10101,-1.0
10102,-1.0
10103,-1.0
10104,-1.0
10105,-1.0
10106,-1.0
10107,-1.0
10108,-1.0
10109,-1.0
10110,-1.0
10111,-1.0
10112,-1.0
10113,-1.0
10114,-1.0
10115,-1.0
10116,-1.0
10117,-1.0
10118,-1.0
10119,-1.0
10120,-1.0
10121,-1.0
10122,-1.0
10123,-1.0
10124,-1.0
10125,-1.0
10126,-1.0
10127,-1.0
10128,-1.0
10129,-1.0
10130,-1.0
10131,-1.0
10132,-1.0
10133,-1.0
10134,-1.0
10135,-1.0
10136,-1.0
10137,-1.0
10138,-1.0
10139,-1.0
10140,-1.0
10141,-1.0
10142,-1.0
10143,-1.0
10144,-1.0
10145,-1.0
10146,-1.0
10147,-1.0
10148,-1.0
10149,-1.0
10150,-1.0
10151,-1.0
10152,-1.0
10153,-1.0
10154,-1.0
10155,-1.0
10156,-1.0
10157,-1.0
10158,-1.0
10159,-1.0
10160,-1.0
10161,-1.0
10162,-1.0
10163,-1.0
10164,-1.0
10165,-1.0
10166,-1.0
10167,-1.0
10168,-1.0
10169,-1.0
10170,-1.0
10171,-1.0
10172,-1.0
10173,-1.0
10174,-1.0
10175,-1.0
10176,-1.0
10177,-1.0
10178,-1.0
10179,-1.0
10180,-1.0
10181,-1.0
10182,-1.0
10183,-1.0
10184,-1.0
10185,-1.0
10186,-1.0
10187,-1.0
10188,-1.0
10189,-1.0
10190,-1.0
10191,-1.0
10192,-1.0
10193,-1.0
10194,-1.0
10195,-1.0
10196,-1.0
10197,-1.0
10198,-1.0
10199,-1.0
10200,-1.0
10201,-1.0
10202,-1.0
10203,-1.0
10204,-1.0
10205,-1.0
10206,-1.0
10207,-1.0
10208,-1.0
10209,-1.0
10210,-1.0
10211,-1.0
10212,-1.0
10213,-1.0
10214,-1.0
10215,-1.0
10216,-1.0
10217,-1.0
10218,-1.0
10219,-1.0
10220,-1.0
10221,-1.0
10222,-1.0
10223,-1.0
10224,-1.0
10225,-1.0
10226,-1.0
10227,-1.0
10228,-1.0
10229,-1.0
10230,-1.0
10231,-1.0
10232,-1.0
10233,-1.0
10234,-1.0
10235,-1.0
10236,-1.0
10237,-1.0
10238,-1.0
10239,-1.0
10240,-1.0
10241,-1.0
10242,-1.0
10243,-1.0
10244,-1.0
10245,-1.0
10246,-1.0
10247,-1.0
10248,-1.0
10249,-1.0
10250,-1.0
10251,-1.0
10252,-1.0
10253,-1.0
10254,-1.0
10255,-1.0
10256,-1.0
10257,-1.0
10258,-1.0
10259,-1.0
10260,-1.0
10261,-1.0
10262,-1.0
10263,-1.0
10264,-1.0
10265,-1.0
10266,-1.0
10267,-1.0
10268,-1.0
10269,-1.0
10270,-1.0
10271,-1.0
10272,-1.0
10273,-1.0
10274,-1.0
10275,-1.0
10276,-1.0
10277,-1.0
10278,-1.0
10279,-1.0
10280,-1.0
10281,-1.0
10282,-1.0
10283,-1.0
10284,-1.0
10285,-1.0
10286,-1.0
10287,-1.0
10288,-1.0
10289,-1.0
10290,-1.0
10291,-1.0
10292,-1.0
10293,-1.0
10294,-1.0
10295,-1.0
10296,-1.0
10297,-1.0
10298,-1.0
10299,-1.0
10300,-1.0
10301,-1.0
10302,-1.0
10303,-1.0
10304,-1.0
10305,-1.0
10306,-1.0
10307,-1.0
10308,-1.0
10309,-1.0
10310,-1.0
10311,-1.0
10312,-1.0
10313,-1.0
10314,-1.0
10315,-1.0
10316,-1.0
10317,-1.0
10318,-1.0
10319,-1.0
10320,-1.0
10321,-1.0
10322,-1.0
10323,-1.0
10324,-1.0
10325,-1.0
10326,-1.0
10327,-1.0
10328,-1.0
10329,-1.0
10330,-1.0
10331,-1.0
10332,-1.0
10333,-1.0
10334,-1.0
10335,-1.0
10336,-1.0
10337,-1.0
10338,-1.0
10339,-1.0
10340,-1.0
10341,-1.0
10342,-1.0
10343,-1.0
10344,-1.0
10345,-1.0
10346,-1.0
10347,-1.0
10348,-1.0
10349,-1.0
10350,-1.0
10351,-1.0
10352,-1.0
10353,-1.0
10354,-1.0
10355,-1.0
10356,-1.0
10357,-1.0
10358,-1.0
10359,-1.0
10360,-1.0
10361,-1.0
10362,-1.0
10363,-1.0
10364,-1.0
10365,-1.0
10366,-1.0
10367,-1.0
10368,-1.0
10369,-1.0
10370,-1.0
10371,-1.0
10372,-1.0
10373,-1.0
10374,-1.0
10375,-1.0
10376,-1.0
10377,-1.0
10378,-1.0
10379,-1.0
10380,-1.0
10381,-1.0
10382,-1.0
10383,-1.0
10384,-1.0
10385,-1.0
10386,-1.0
10387,-1.0
10388,-1.0
10389,-1.0
10390,-1.0
10391,-1.0
10392,-1.0
10393,-1.0
10394,-1.0
10395,-1.0
10396,-1.0
10397,-1.0
10398,-1.0
10399,-1.0
10400,-1.0
10401,-0.7777778
10402,-0.7777778
10403,-0.7777778
10404,-0.7777778
10405,-0.7777778
10406,-0.7777778
10407,-0.7777778
10408,-0.7777778
10409,-0.7777778
10410,-0.7777778
10411,-0.7777778
10412,-0.7777778
10413,-0.7777778
10414,-0.7777778
10415,-0.7777778
10416,-0.7777778
10417,-0.7777778
10418,-0.7777778
10419,-0.7777778
10420,-0.7777778
10421,-0.7777778
10422,-0.7777778
10423,-0.7777778
10424,-0.7777778
10425,-0.7777778
10426,-0.7777778
10427,-0.7777778
10428,-0.7777778
10429,-0.7777778
10430,-0.7777778
10431,-0.7777778
10432,-0.7777778
10433,-1.0
10434,-1.0
10435,-1.0
10436,-1.0
10437,-1.0
10438,-1.0
10439,-1.0
10440,-1.0
10441,-1.0
10442,-1.0
10443,-1.0
10444,-1.0
10445,-1.0
10446,-1.0
10447,-1.0
10448,-1.0
10449,-1.0
10450,-1.0
10451,-1.0
10452,-1.0
10453,-1.0
10454,-1.0
10455,-1.0
10456,-1.0
10457,-1.0
10458,-1.0
10459,-1.0
10460,-1.0
10461,-1.0
10462,-1.0
10463,-1.0
10464,-1.0
10465,-1.0
10466,-1.0
10467,-1.0
10468,-1.0
10469,-1.0
10470,-1.0
10471,-1.0
10472,-1.0
10473,-1.0
10474,-1.0
10475,-1.0
10476,-1.0
10477,-1.0
10478,-1.0
10479,-1.0
10480,-1.0
10481,-1.0
10482,-1.0
10483,-1.0
10484,-1.0
10485,-1.0
10486,-1.0
10487,-1.0
10488,-1.0
10489,-1.0
10490,-1.0
10491,-1.0
10492,-1.0
10493,-1.0
10494,-1.0
10495,-1.0
10496,-1.0
10497,-1.0
10498,-1.0
10499,-1.0
10500,-1.0
10501,-1.0
10502,-1.0
10503,-1.0
10504,-1.0
10505,-1.0
10506,-1.0
10507,-1.0
10508,-1.0
10509,-1.0
10510,-1.0
10511,-1.0
10512,-1.0
10513,-1.0
10514,-1.0
10515,-1.0
10516,-1.0
10517,-1.0
10518,-1.0
10519,-1.0
10520,-1.0
10521,-1.0
10522,-1.0
10523,-1.0
10524,-1.0
10525,-1.0
10526,-1.0
10527,-1.0
10528,-1.0
10529,-1.0
10530,-1.0
10531,-1.0
10532,-1.0
10533,-1.0
10534,-1.0
10535,-1.0
10536,-1.0
10537,-1.0
10538,-1.0
10539,-1.0
10540,-1.0
10541,-1.0
10542,-1.0
10543,-1.0
10544,-1.0
10545,-1.0
10546,-1.0
10547,-1.0
10548,-1.0
10549,-1.0
10550,-1.0
10551,-1.0
10552,-1.0
10553,-1.0
10554,-1.0
10555,-1.0
10556,-1.0
10557,-1.0
10558,-1.0
10559,-1.0
10560,-1.0
10561,-1.0
10562,-1.0
10563,-1.0
10564,-1.0
10565,-1.0
10566,-1.0
10567,-1.0
10568,-1.0
10569,-1.0
10570,-1.0
10571,-1.0
10572,-1.0
10573,-1.0
10574,-1.0
10575,-1.0
10576,-1.0
10577,-1.0
10578,-1.0
10579,-1.0
10580,-1.0
10581,-1.0
10582,-1.0
10583,-1.0
10584,-1.0
10585,-1.0
10586,-1.0
10587,-1.0
10588,-1.0
10589,-1.0
10590,-1.0
10591,-1.0
10592,-1.0
10593,-1.0
10594,-1.0
10595,-1.0
10596,-1.0
10597,-1.0
10598,-1.0
10599,-1.0
10600,-1.0
10601,-1.0
10602,-1.0
10603,-1.0
10604,-1.0
10605,-1.0
10606,-1.0
10607,-1.0
10608,-1.0
10609,-1.0
10610,-1.0
10611,-1.0
10612,-1.0
10613,-1.0
10614,-1.0
10615,-1.0
10616,-1.0
10617,-1.0
10618,-1.0
10619,-1.0
10620,-1.0
10621,-1.0
10622,-1.0
10623,-1.0
10624,-1.0
10625,-1.0
10626,-1.0
10627,-1.0
10628,-1.0
10629,-1.0
10630,-1.0
10631,-1.0
10632,-1.0
10633,-1.0
10634,-1.0
10635,-1.0
10636,-1.0
10637,-1.0
10638,-1.0
10639,-1.0
10640,-1.0
10641,-1.0
10642,-1.0
10643,-1.0
10644,-1.0
10645,-1.0
10646,-1.0
10647,-1.0
10648,-1.0
10649,-1.0
10650,-1.0
10651,-1.0
10652,-1.0
10653,-1.0
10654,-1.0
10655,-1.0
10656,-1.0
10657,-1.0
10658,-1.0
10659,-1.0
10660,-1.0
10661,-1.0
10662,-1.0
10663,-1.0
10664,-1.0
10665,-1.0
10666,-1.0
10667,-1.0
10668,-1.0
10669,-1.0
10670,-1.0
10671,-1.0
10672,-1.0
10673,-1.0
10674,-1.0
10675,-1.0
10676,-1.0
10677,-1.0
10678,-1.0
10679,-1.0
10680,-1.0
10681,-1.0
10682,-1.0
10683,-1.0
10684,-1.0
10685,-1.0
10686,-1.0
10687,-1.0
10688,-1.0
10689,-1.0
10690,-1.0
10691,-1.0
10692,-1.0
10693,-1.0
10694,-1.0
10695,-1.0
10696,-1.0
10697,-1.0
10698,-1.0
10699,-1.0
10700,-1.0
10701,-1.0
10702,-1.0
10703,-1.0
10704,-1.0
10705,-1.0
10706,-1.0
10707,-1.0
10708,-1.0
10709,-1.0
10710,-1.0
10711,-1.0
10712,-1.0
10713,-1.0
10714,-1.0
10715,-1.0
10716,-1.0
10717,-1.0
10718,-1.0
10719,-1.0
10720,-1.0
10721,-1.0
10722,-1.0
10723,-1.0
10724,-1.0
10725,-1.0
10726,-1.0
10727,-1.0
10728,-1.0
10729,-1.0
10730,-1.0
10731,-1.0
10732,-1.0
10733,-1.0
10734,-1.0
10735,-1.0
10736,-1.0
10737,-1.0
10738,-1.0
10739,-1.0
10740,-1.0
10741,-1.0
10742,-1.0
10743,-1.0
10744,-1.0
10745,-1.0
10746,-1.0
10747,-1.0
10748,-1.0
10749,-1.0
10750,-1.0
10751,-1.0
10752,-1.0
10753,-1.0
10754,-1.0
10755,-1.0
10756,-1.0
10757,-1.0
10758,-1.0
10759,-1.0
10760,-1.0
10761,-1.0
10762,-1.0
10763,-1.0
10764,-1.0
10765,-1.0
10766,-1.0
10767,-1.0
10768,-1.0
10769,-1.0
10770,-1.0
10771,-1.0
10772,-1.0
10773,-1.0
10774,-1.0
10775,-1.0
10776,-1.0
10777,-1.0
10778,-1.0
10779,-1.0
10780,-1.0
10781,-1.0
10782,-1.0
10783,-1.0
10784,-1.0
10785,-1.0
10786,-1.0
10787,-1.0
10788,-1.0
10789,-1.0
10790,-1.0
10791,-1.0
10792,-1.0
10793,-1.0
10794,-1.0
10795,-1.0
10796,-1.0
10797,-1.0
10798,-1.0
10799,-1.0
10800,-1.0
10801,-1.0
10802,-1.0
10803,-1.0
10804,-1.0
10805,-1.0
10806,-1.0
10807,-1.0
10808,-1.0
10809,-1.0
10810,-1.0
10811,-1.0
10812,-1.0
10813,-1.0
10814,-1.0
10815,-1.0
10816,-1.0
10817,-1.0
10818,-1.0
10819,-1.0
10820,-1.0
10821,-1.0
10822,-1.0
10823,-1.0
10824,-1.0
10825,-1.0
10826,-1.0
10827,-1.0
10828,-1.0
10829,-1.0
10830,-1.0
10831,-1.0
10832,-1.0
10833,-1.0
10834,-1.0
10835,-1.0
10836,-1.0
10837,-1.0
10838,-1.0
10839,-1.0
10840,-1.0
10841,-1.0
10842,-1.0
10843,-1.0
10844,-1.0
10845,-1.0
10846,-1.0
10847,-1.0
10848,-1.0
10849,-1.0
10850,-1.0
10851,-1.0
10852,-1.0
10853,-1.0
10854,-1.0
10855,-1.0
10856,-1.0
10857,-1.0
10858,-1.0
10859,-1.0
10860,-1.0
10861,-1.0
10862,-1.0
10863,-1.0
10864,-1.0
10865,-1.0
10866,-1.0
10867,-1.0
10868,-1.0
10869,-1.0
10870,-1.0
10871,-1.0
10872,-1.0
10873,-1.0
10874,-1.0
10875,-1.0
10876,-1.0
10877,-1.0
10878,-1.0
10879,-1.0
10880,-1.0
10881,-1.0
10882,-1.0
10883,-1.0
10884,-1.0
10885,-1.0
10886,-1.0
10887,-1.0
10888,-1.0
10889,-1.0
10890,-1.0
10891,-1.0
10892,-1.0
10893,-1.0
10894,-1.0
10895,-1.0
10896,-1.0
10897,-1.0
10898,-1.0
10899,-1.0
10900,-1.0
10901,-1.0
10902,-1.0
10903,-1.0
10904,-1.0
10905,-1.0
10906,-1.0
10907,-1.0
10908,-1.0
10909,-1.0
10910,-1.0
10911,-1.0
10912,-1.0
10913,-1.0
10914,-1.0
10915,-1.0
10916,-1.0
10917,-1.0
10918,-1.0
10919,-1.0
10920,-1.0
10921,-1.0
10922,-1.0
10923,-1.0
10924,-1.0
10925,-1.0
10926,-1.0
10927,-1.0
10928,-1.0
10929,-1.0
10930,-1.0
10931,-1.0
10932,-1.0
10933,-1.0
10934,-1.0
10935,-1.0
10936,-1.0
10937,-1.0
10938,-1.0
10939,-1.0
10940,-1.0
10941,-1.0
10942,-1.0
10943,-1.0
10944,-1.0
10945,-1.0
10946,-1.0
10947,-1.0
10948,-1.0
10949,-1.0
10950,-1.0
10951,-1.0
10952,-1.0
10953,-1.0
10954,-1.0
10955,-1.0
10956,-1.0
10957,-1.0
10958,-1.0
10959,-1.0
10960,-1.0
10961,-1.0
10962,-1.0
10963,-1.0
10964,-1.0
10965,-1.0
10966,-1.0
10967,-1.0
10968,-1.0
10969,-1.0
10970,-1.0
10971,-1.0
10972,-1.0
10973,-1.0
10974,-1.0
10975,-1.0
10976,-1.0
10977,-1.0
10978,-1.0
10979,-1.0
10980,-1.0
10981,-1.0
10982,-1.0
10983,-1.0
10984,-1.0
10985,-1.0
10986,-1.0
10987,-1.0
10988,-1.0
10989,-1.0
10990,-1.0
10991,-1.0
10992,-1.0
10993,-1.0
10994,-1.0
10995,-1.0
10996,-1.0
10997,-1.0
10998,-1.0
10999,-1.0
11000,-1.0
11001,-1.0
11002,-1.0
11003,-1.0
11004,-1.0
11005,-1.0
11006,-1.0
11007,-1.0
11008,-1.0
11009,-1.0
11010,-1.0
11011,-1.0
11012,-1.0
11013,-1.0
11014,-1.0
11015,-1.0
11016,-1.0
11017,-1.0
11018,-1.0
11019,-1.0
11020,-1.0
11021,-1.0
11022,-1.0
11023,-1.0
11024,-1.0
11025,-1.0
11026,-1.0
11027,-1.0
11028,-1.0
11029,-1.0
11030,-1.0
11031,-1.0
11032,-1.0
11033,-1.0
11034,-1.0
11035,-1.0
11036,-1.0
11037,-1.0
11038,-1.0
11039,-1.0
11040,-1.0
11041,-1.0
11042,-1.0
11043,-1.0
11044,-1.0
11045,-1.0
11046,-1.0
11047,-1.0
11048,-1.0
11049,-1.0
11050,-1.0
11051,-1.0
11052,-1.0
11053,-1.0
11054,-1.0
11055,-1.0
11056,-1.0
11057,-1.0
11058,-1.0
11059,-1.0
11060,-1.0
11061,-1.0
11062,-1.0
11063,-1.0
11064,-1.0
11065,-1.0
11066,-1.0
11067,-1.0
11068,-1.0
11069,-1.0
11070,-1.0
11071,-1.0
11072,-1.0
11073,-1.0
11074,-1.0
11075,-1.0
11076,-1.0
11077,-1.0
11078,-1.0
11079,-1.0
11080,-1.0
11081,-1.0
11082,-1.0
11083,-1.0
11084,-1.0
11085,-1.0
11086,-1.0
11087,-1.0
11088,-1.0
11089,-1.0
11090,-1.0
11091,-1.0
11092,-1.0
11093,-1.0
11094,-1.0
11095,-1.0
11096,-1.0
11097,-1.0
11098,-1.0
11099,-1.0
11100,-1.0
11101,-1.0
11102,-1.0
11103,-1.0
11104,-1.0
11105,-1.0
11106,-1.0
11107,-1.0
11108,-1.0
11109,-1.0
11110,-1.0
11111,-1.0
11112,-1.0
11113,-1.0
11114,-1.0
11115,-1.0
11116,-1.0
11117,-1.0
11118,-1.0
11119,-1.0
11120,-1.0
11121,-1.0
11122,-1.0
11123,-1.0
11124,-1.0
11125,-1.0
11126,-1.0
11127,-1.0
11128,-1.0
11129,-1.0
11130,-1.0
11131,-1.0
11132,-1.0
11133,-1.0
11134,-1.0
11135,-1.0
11136,-1.0
11137,-1.0
11138,-1.0
11139,-1.0
11140,-1.0
11141,-1.0
11142,-1.0
11143,-1.0
11144,-1.0
11145,-1.0
11146,-1.0
11147,-1.0
11148,-1.0
11149,-1.0
11150,-1.0
11151,-1.0
11152,-1.0
11153,-1.0
11154,-1.0
11155,-1.0
11156,-1.0
11157,-1.0
11158,-1.0
11159,-1.0
11160,-1.0
11161,-1.0
11162,-1.0
11163,-1.0
11164,-1.0
11165,-1.0
11166,-1.0
11167,-1.0
11168,-1.0
11169,-1.0
11170,-1.0
11171,-1.0
11172,-1.0
11173,-1.0
11174,-1.0
11175,-1.0
11176,-1.0
11177,-1.0
11178,-1.0
11179,-1.0
11180,-1.0
11181,-1.0
11182,-1.0
11183,-1.0
11184,-1.0
11185,-1.0
11186,-1.0
11187,-1.0
11188,-1.0
11189,-1.0
11190,-1.0
11191,-1.0
11192,-1.0
11193,-1.0
11194,-1.0
11195,-1.0
11196,-1.0
11197,-1.0
11198,-1.0
11199,-1.0
11200,-1.0
11201,-0.75
11202,-0.75
11203,-0.75
11204,-0.75
11205,-0.75
11206,-0.75
11207,-0.75
11208,-0.75
11209,-0.75
11210,-0.75
11211,-0.75
11212,-0.75
11213,-0.75
11214,-0.75
11215,-0.75
11216,-0.75
11217,-0.75
11218,-0.75
11219,-0.75
11220,-0.75
11221,-0.75
11222,-0.75
11223,-0.75
11224,-0.75
11225,-0.75
11226,-0.75
11227,-0.75
11228,-0.75
11229,-0.75
11230,-0.75
11231,-0.75
11232,-0.75
11233,-0.75
11234,-0.75
11235,-0.75
11236,-0.75
11237,-0.75
11238,-0.75
11239,-0.75
11240,-0.75
11241,-0.75
11242,-0.75
11243,-0.75
11244,-0.75
11245,-0.75
11246,-0.75
11247,-0.75
11248,-0.75
11249,-0.75
11250,-0.75
11251,-0.75
11252,-0.75
11253,-0.75
11254,-0.75
11255,-0.75
11256,-0.75
11257,-0.75
11258,-0.75
11259,-0.75
11260,-0.75
11261,-0.75
11262,-0.75
11263,-0.75
11264,-0.75
11265,-0.75
11266,-0.75
11267,-0.75
11268,-0.75
11269,-0.75
11270,-0.75
11271,-0.75
11272,-0.75
11273,-0.75
11274,-0.75
11275,-0.75
11276,-0.75
11277,-0.75
11278,-0.75
11279,-0.75
11280,-0.75
11281,-0.75
11282,-0.75
11283,-0.75
11284,-0.75
11285,-0.75
11286,-0.75
11287,-0.75
11288,-0.75
11289,-0.75
11290,-0.75
11291,-0.75
11292,-0.75
11293,-0.75
11294,-0.75
11295,-0.75
11296,-0.75
11297,-0.75
11298,-0.75
11299,-0.75
11300,-0.75
11301,-0.75
11302,-0.75
11303,-0.75
11304,-0.75
11305,-0.75
11306,-0.75
11307,-0.75
11308,-0.75
11309,-0.75
11310,-0.75
11311,-0.75
11312,-0.75
11313,-0.75
11314,-0.75
11315,-0.75
11316,-0.75
11317,-0.75
11318,-0.75
11319,-0.75
11320,-0.75
11321,-0.75
11322,-0.75
11323,-0.75
11324,-0.75
11325,-0.75
11326,-0.75
11327,-0.75
11328,-0.75
11329,-0.75
11330,-0.75
11331,-0.75
11332,-0.75
11333,-0.75
11334,-0.75
11335,-0.75
11336,-0.75
11337,-0.75
11338,-0.75
11339,-0.75
11340,-0.75
11341,-0.75
11342,-0.75
11343,-0.75
11344,-0.75
11345,-0.75
11346,-0.75
11347,-0.75
11348,-0.75
11349,-0.75
11350,-0.75
11351,-0.75
11352,-0.75
11353,-0.75
11354,-0.75
11355,-0.75
11356,-0.75
